headline_text,article_url,article_preview,date,author
RuPaul jokes the Olsen twins should play him in a movie... and makes Ellen blush revealing the naughtiest thing he did in the '80s,/tvshowbiz/article-10364009/RuPaul-answers-Burning-Questions-Ellen-including-wants-play-movie.html,"RuPaul answered all of Ellen's burning questions during a game of the same name in an interview airing on Monday. The reality television star, 61, joined the talk show host in the final season of her show",2022-01-03 08:10:59,Mark Mcgreal For Dailymail.Com
The Bachelorette's Brooke Blurton puts on a brave face as she steps out for the first time following shock split with Darvid Garayeli,/tvshowbiz/article-10364043/The-Bachelorettes-Brooke-Blurton-steps-time-shock-split-Darvid-Garayeli.html,The Bachelorette's Brooke Blurton and Darvid Garayeli took fans by surprise when it was revealed they  split  on Sunday.,2022-01-03 08:11:37,Ali Daher For Daily Mail Australia
Andy Cohen teases New Year's Eve hosting rival Ryan Seacrest about his musical 'group of losers',/tvshowbiz/article-10364087/Andy-Cohen-teases-New-Years-Eve-hosting-rival-Ryan-Seacrest-musical-group-losers.html,"Andy Cohen, 53, poked fun of his New Year's Eve rival Ryan Seacrest, 47, on Friday while they both hosted live shows from New York City.",2022-01-03 08:22:48,Paul Chavez For Dailymail.com
"Dannii Minogue, 50, goes makeup-free and shows off her flawless visage as she enjoys getaway with rarely-seen boyfriend Adrian Newman in the Mornington Peninsula",/tvshowbiz/article-10364077/Dannii-Minogue-enjoys-getaway-boyfriend-Adrian-Newman-Mornington-Peninsula.html,"The singer, 50, was joined by her long-term boyfriend, Adrian Newman, in the picturesque Mornington Peninsula, during a vacation on Thursday.",2022-01-03 08:36:34,Marta Jary For Daily Mail Australia
Chris Martin is every inch the doting dad as he enjoys beach stroll with daughter Apple during family break in Mexico,/tvshowbiz/article-10364113/Chris-Martin-enjoys-beach-stroll-daughter-Apple-17-family-break-Mexico.html,Chris Martin enjoyed some quality time with daughter Apple during the family's beach break in Mexico on New Year's Day.,2022-01-03 08:37:09,Eve Buckland For Mailonline
"'I gained weight, I look GOOD': Lizzo displays her curves in dark brown leotard as she shows off dance moves in sizzling clip",/tvshowbiz/article-10364099/I-gained-weight-look-GOOD-Lizzo-displays-curves-dark-brown-leotard.html,"The rapper, 33, displayed her curves as she slipped into a dark brown leotard while strutting her stuff in her bathroom.",2022-01-03 08:42:20,Sean O'grady For Mailonline
Anne Marie looks effortlessly chic in a black mini dress as she sees in the New Year with cocktails and shots during a fun-filled getaway,/tvshowbiz/article-10364133/Anne-Marie-looks-effortlessly-chic-black-mini-dress-sees-New-Year.html,"Sharing a glimpse of her celebrations on Instagram over the weekend, the Ciao Adios songstress, 30, cut a typically chic figure in a black mini dress - perfectly teamed with an accompanying bow.",2022-01-03 08:47:30,Millie Payne For Mailonline
Newly-engaged Georgia May Foote looks loved-up with musician fiancé Kris Evans as they jet home after beachside proposal in Gran Canaria,/tvshowbiz/article-10364211/Newly-engaged-Georgia-Foote-looks-loved-musician-fianc-Kris-Evans.html,Georgia May Foote looked stunning as she jetted home from Gran Canaria with her new fiance Kris Evans on Sunday.,2022-01-03 09:11:00,Eve Buckland
Newly engaged Tones and I shows off diamond ring while filming mystery project with fiancé Jimmy Bedford,/tvshowbiz/article-10364079/Newly-engaged-Tones-films-mystery-project-fianc-Jimmy-Bedford.html,"Tones and I  announced her engagement to her 'secret boyfriend', footballer Jimmy Bedford on Saturday.",2022-01-03 09:24:46,Ali Daher For Daily Mail Australia
Maya Henry and Liam Payne look cosy as they kiss in a romantic embrace before the model shows off her physique in a racy bra top and suit,/tvshowbiz/article-10364119/Maya-Henry-Liam-Payne-look-cosy-kiss-romantic-embrace.html,"Maya Henry and Liam Payne looked very cosy as they kissed, before the model laid back on a sofa in a racy red ensemble as the pair rang in the new year on Friday. ",2022-01-03 09:31:17,Ella Hodson For Mailonline
'Remembering that everything passes': Gisele Bundchen looks incredible in beach snap as she shares poignant message with fans to kick off 2022,/tvshowbiz/article-10364111/Gisele-Bundchen-looks-incredible-beach-snap-shares-poignant-message-fans.html,Gisele Bundchen took to Instagram on Sunday to share a poignant message as she kicks off 2022.,2022-01-03 09:31:58,Ellen Coughlan For Mailonline
I'm A Celebrity... Get Me Out Of Here! fans gush over FAKE influencer planted among the stars - with many comparing him to iconic Schitt's Creek character David Rose,/tvshowbiz/article-10364207/Fans-gush-FAKE-influencer-planted-stars-Im-Celebrity-Here.html,"On Monday's premiere episode of I'm A Celebrity... Get Me Out Of Here! Australia, one of the stars was not who he seemed. ",2022-01-03 09:40:01,Marta Jary For Daily Mail Australia
Rylan Clark unveils his incredible six pack and four stone weight gain from new gym regime after admitting he became 'dangerously thin' following split from husband Dan Neal,/tvshowbiz/article-10364233/Rylan-Clark-unveils-incredible-six-pack-four-stone-weight-gain.html,"Rylan Clark is starting the new year with a new look, unveiling his inredible new body on Instagram on Sunday.",2022-01-03 09:42:34,Joanna Crawley For Mailonline
Billie Faiers plants a kiss on pal Ferne McCann's cheek as they pose in bikinis in a slew of sun-soaked snaps while holidaying the Maldives,/tvshowbiz/article-10364205/Billie-Faiers-plants-kiss-pal-Ferne-McCanns-cheek-pose-bikinis.html,The TOWIE stars were glowing in the bikini-clad snaps as they posed with  friend Stephanie Turp.,2022-01-03 09:48:32,Ella Hodson For Mailonline
Montana Brown looks radiant in an ombre maxi dress and chic shades as she continues to soak up the Barbados sunshine,/tvshowbiz/article-10364253/Montana-Brown-looks-radiant-ombre-maxi-dress-continues-soak-Barbados-sunshine.html,"The former Love Island star, 26, continued to soak up the Caribbean sunshine on Sunday as she dined at Lobster Alive Restaurant with her friends.",2022-01-03 09:49:57,Millie Payne For Mailonline
Jessie J reveals she caught Covid at her last performance of 2021 that she had called a 'safe space'... just weeks after suffering a miscarriage,/tvshowbiz/article-10364199/Jessie-J-reveals-caught-Covid-performance-2021-LA.html,"The singer, 33, who admitted she had been through a turbulent year, appears to have recovered from the illness.",2022-01-03 09:50:40,Sean O'grady For Mailonline
Lisa Faulkner 'walks into the New Year' as she enjoys some time away with her husband John Torode and their famous friends,/tvshowbiz/article-10364117/Lisa-Faulkner-enjoys-time-away-husband-John-Torode-famous-friends.html,"Lisa Faulkner, 49, shared a flurry of snaps as she enjoyed some time away with her husband John Torode, 56, and friends on Sunday.",2022-01-03 09:59:50,Laura Parkin For Mailonline
"Jonathan Ross' daughter Honey, 24, looks radiant as she poses in a red bikini and shares her honest round-up of the past year in photos",/tvshowbiz/article-10364297/Jonathan-Ross-daughter-Honey-24-poses-red-bikini-details-past-year.html,Honey Kinny reflected on her years as she shared a series of shots on Sunday.  ,2022-01-03 10:01:44,Laura Parkin For Mailonline
"Andrea Corr, 47, showcases her toned physique in a tiny bikini while enjoying some winter sun on the beach in Barbados",/tvshowbiz/article-10364279/Andrea-Corr-47-showcases-toned-physique-tiny-bikini-beach-Barbados.html,"The Irish singer, 47, walked along the beach in the sunshine filled Bridgetown in a black and orange stringy two piece.",2022-01-03 10:25:32,Ella Hodson For Mailonline
Selma Blair throws a wide smile as she cuts a laid-back figure for a walk with her furry companions - including service dog Scout,/tvshowbiz/article-10364313/Selma-Blair-throws-wide-smile-walk-furry-companions.html,"The 49-year-old actress, who suffers with multiple sclerosis, had her trusted service dog - red fox Labrador Scout - to support her on the outing.",2022-01-03 10:42:44,Millie Payne For Mailonline
"Heidi Klum, 48, wows as she shares a sizzling naked snap with fans.. after she showed off her bottom posing on a spiral staircase over Christmas",/tvshowbiz/article-10364249/Heidi-Klum-wows-shares-naked-snap-bared-derri-Christmas.html,Heidi Klum took to Instagram once again on Monday to share an artistic naked snap with fans which showcased her bare chest.,2022-01-03 10:53:42,Ellen Coughlan
EXCLUSIVE: Married at First Sight UK's Amy Christophers and Morag Crichton passionately kiss on the dance floor during wild New Year's Eve party,/tvshowbiz/article-10364127/Married-Sight-UKs-Amy-Morag-passionately-kiss-wild-New-Years-Eve-party.html,Married at First Sight UK's Amy Christophers and Morag Crichton shared a passionate kiss on the dance floor during a wild New Year's Eve party - following the disastrous end of their marriages.,2022-01-03 10:55:43,Sarah Packer For Mailonline
Poh Ling Yeow emerges as a clear fan favourite to win I'm a Celebrity... Get Me Out of Here! with viewers going nuts for the celebrity chef,/tvshowbiz/article-10364259/Poh-Ling-Yeow-emerges-clear-fan-favourite-win-Im-Celebrity-Here.html,Masterchef star Poh Ling Yeow was the first celebrity to enter the jungle during Monday night's premiere episode of I'm A Celebrity... Get Me Out of Here!,2022-01-03 11:01:40,Ali Daher For Daily Mail Australia
"'I can't say I love the new look, Em. But A for effort': Emily In Paris star Lily Collins larks about in front of vandalised poster of herself in New York with husband Charlie MacDowell",/tvshowbiz/article-10364333/Lily-Collins-larks-vandalised-poster-husband-Charlie-MacDowell.html,Emily In Paris star Lily Collins larked about in front of a vandalised promotional poster for the Netflix series on Sunday in New York.,2022-01-03 11:21:22,Ellen Coughlan
Love Island's Faye Winter puts on a leggy display in patterned mini dress as Teddy Soares lovingly gazes at her whilst they ring in the New Year,/tvshowbiz/article-10364343/Faye-Winter-puts-leggy-display-Teddy-Soares-lovingly-gazes-her.html,"Faye Winter, 26, rang in with the New Year with Teddy, 26, as the couple put on a PDA packed display behind a backdrop of glittering fireworks, on Sunday.",2022-01-03 11:22:45,Laura Parkin For Mailonline
Holly Ramsay wears checked orange bikini on beach in the Maldives as she sends Happy New Year wishes to her fans - after marking a year of sobriety,/tvshowbiz/article-10364403/Holly-Ramsay-celebrates-birthday-sun-kissed-bikini-snap-Maldives.html,"The daughter of chef Gordon Ramsay, who turned 22 last week and recently marked a year of sobriety, looked sensational as she frolicked on the beach in the Maldives.",2022-01-03 11:24:00,Millie Payne
"Imogen Thomas wows in tiny, neon yellow bikini as she kicks back in the pool during New Year's break to Saint Lucia ",/tvshowbiz/article-10364465/Imogen-Thomas-wows-tiny-neon-yellow-bikini-Saint-Lucia.html,She has jetted to Saint Lucia to kick off 2022 in paradise.,2022-01-03 11:29:53,Joanna Crawley For Mailonline
TOWIE's Joey Essex joins I'm A Celebrity - but Australian viewers have no idea who the British reality star is,/tvshowbiz/article-10364427/Joey-Essex-joins-Im-Celebrity-Australia.html,"Aussie viewers watching at home seem confused by the 31-year-old actually is, with many posting their thoughts to Twitter.",2022-01-03 11:41:48,Marta Jary For Daily Mail Australia
Jeremy Clarkson bids temporary farewell to Diddly Squat Farm shop as business closes its doors for the next TWO months,/tvshowbiz/article-10364417/Jeremy-Clarkson-bids-temporary-farewell-Diddly-Squat-Farm-shop.html,"Fans were left heartbroken when it was recently announced the shop would be closing its doors to customers throughout January and February, with no reason given.",2022-01-03 11:47:12,Sean O'grady For Mailonline
"Pregnant Rosie Huntington-Whiteley gives a rare glimpse into her family life as she heads out on a UK countryside adventure with her son Jack, 4",/tvshowbiz/article-10364433/Pregnant-Rosie-Huntington-Whiteley-gives-adorable-glimpse-family-life-son-Jack.html,"Rosie Huntington-Whiteley, 34, gave an adorable insight into her family life with her first born as she wished her followers a Happy New Year, on Sunday.",2022-01-03 12:07:43,Laura Parkin For Mailonline
'All back to normal': Lisa Armstrong says her house looks 'so bare' without Christmas decorations as she gives a glimpse into her £3.8million abode,/tvshowbiz/article-10364345/Lisa-Armstrong-shows-cosy-home-interiors-without-lavish-Christmas-decorations.html,"The Strictly Come Dancing make up artist, 45, showcased her cosy home interiors on Instagram on Sunday, including a green velvet sofa in the living room.",2022-01-03 12:09:35,Ella Hodson For Mailonline
Keanu Reeves donated 70% of his The Matrix salary to leukaemia research - after his younger sister Kim battled disease for 10 years,/tvshowbiz/article-10364531/Keanu-Reeves-donated-70-Matrix-salary-leukaemia-research.html,Keanu Reeves donated 70% of his salary from the first The Matrix film to fund leukaemia research - after his younger sister battled the disease for 10 years.,2022-01-03 12:19:35,Eve Buckland For Mailonline
'Professional and positive perspective and no shouting!' Eamonn Holmes is praised by viewers for his GB News debut on channel's new look breakfast show ,/tvshowbiz/article-10364549/Eamonn-Holmes-praised-viewers-GB-News-debut-channels-new-look-breakfast-show.html,Eamonn Holmes received an outpouring of praise on Monday as he made his debut on GB News.,2022-01-03 12:30:04,Joanna Crawley
Love Island's Millie Court and beau Liam Reardon pose for a slew of snaps during a dune buggy ride from the Dubai desert after isolating due to testing positive for Covid,/tvshowbiz/article-10364453/Millie-Court-beau-Liam-Reardon-pose-slew-snaps-dune-buggy-ride-Dubai.html,Millie Court and her beau Liam Reardon have finally began their sunny getaway with a dune buggy ride in the Dubai desert on Monday.,2022-01-03 12:30:08,Ellen Coughlan For Mailonline
Country music singer Brooke McClymont leaves fans in hysterics after she FARTS on I'm a Celebrity… Get Me Out of Here!,/tvshowbiz/article-10364389/Im-Celebrity-Brooke-McClymont-farts-national-TV.html,I'm a Celebrity fans were left in hysterics during Monday's episode as country music singer Brooke McClymont broke wind in front of her stunned co-stars.,2022-01-03 12:31:57,Ali Daher For Daily Mail Australia
"Bikini-clad Maya Hawke, 23, and her brother Levon, 19, enjoy a family trip to the beach as they soak up the sun during festive holiday to St. Barts",/tvshowbiz/article-10364301/Maya-Hawke-23-brother-Levon-19-enjoy-trip-beach-holiday-St-Barts.html,The siblings enjoyed a family day out as they rang in the New Year amid the luxurious surroundings of the Caribbean island.,2022-01-03 12:46:35,Sean O'grady For Mailonline
'When you're trying to be sexy and this happens...' Crop-top wearing Rita Ora laughs as she has her sultry posing session ruined by a FOOT while in bed,/tvshowbiz/article-10364537/Rita-Ora-sexy-pose-ruined-FOOT-poses-sultrily-bed-crochet-crop-top.html,"The singer, 31, started posing in the camera before a foot got in the way of the camera and she burst out laughing.",2022-01-03 13:00:38,Ella Hodson For Mailonline
The real identity of I'm A Celebrity imposter The David REVEALED - and he's closely linked to a Big Brother star,/tvshowbiz/article-10364527/The-real-identity-Im-Celebrity-imposter-David-REVEALED.html,It turns out The David - real name David Subritzky - does have a firm reality TV pedigree.,2022-01-03 13:01:16,Marta Jary For Daily Mail Australia
"Priyanka Chopra, 39, and Nick Jonas, 29, cosy up together on the back of a boat before the actress dons an orange bikini as they soak up the sun",/tvshowbiz/article-10364463/Priyanka-Chopra-Nick-Jonas-cosy-boat-enjoying-sun.html,"Taking to Instagram on Sunday, she shared the sweet snap which saw the actress, 39, wearing a stunning pink gown while Nick, 29, opted for a patterned shirt.",2022-01-03 13:01:46,Ella Hodson For Mailonline
Poh Ling Yeow releases a blood-curdling scream as she plummets to Earth during skydiving challenge on I'm a Celebrity... Get Me Out of Here!,/tvshowbiz/article-10364501/Im-Celebrity-Poh-Ling-Yeow-releases-blood-curdling-scream-skydiving-challenge.html,Poh Ling Yeow was the first celebrity to step into the jungle on Monday night's premiere of I'm a Celebrity... Get Me Out of Here! ,2022-01-03 13:08:01,Ali Daher For Daily Mail Australia
The Bachelorette's Georgia Love reveals the 'horrible' symptoms of Omicron after testing positive for Covid despite being double vaxxed,/tvshowbiz/article-10364625/The-Bachelorettes-Georgia-Love-reveals-horrible-symptoms-testing-positive-Covid.html,"In an Instagram Reel video, the 33-year-old shared footage of her rapid home test, which showed a positive result.",2022-01-03 13:39:09,Marta Jary For Daily Mail Australia
I'm a Celebrity... Get Me Out of Here! cast revealed - along with surprise twist that has fans in stitches,/tvshowbiz/article-10364591/Im-Celebrity-cast-revealed-surprise-twist.html,This year's I'm A Celebrity... Get Me Out Of Here contestants have been revealed.,2022-01-03 13:39:15,Ali Daher For Daily Mail Australia
'No one wants the truth more than I do': Alec Baldwin admits Halyna Hutchins' tragic death is the 'worst situation he has ever been involved with',/tvshowbiz/article-10364649/Alec-Baldwin-admits-Halyna-Hutchins-death-worst-situation-involved-with.html,"The actor, 63, accidentally fatally shot the cinematographer on the set of the Western Rust last year.",2022-01-03 14:09:19,Sean O'grady For Mailonline
Pregnant Olivia Bowen showcases her blossoming baby bump as she celebrates her 28th birthday with a low-key getaway to the Lake District ,/tvshowbiz/article-10364603/Pregnant-Olivia-Bowen-showcases-blossoming-baby-bump-celebrates-28th-birthday.html,Pregnant Olivia Bowen rang in her 28th birthday with a trip to the Lake District on Monday.,2022-01-03 14:12:44,Laura Parkin For Mailonline
'Who fancies summer in paradise?' Love Island bosses throw open applications  for the 2022 series  ,/tvshowbiz/article-10364719/Love-Island-bosses-throw-open-applications-2022-series.html,Love Island bosses have thrown open applications for singletons for the 2022 series.,2022-01-03 14:23:39,Eve Buckland For Mailonline
"Daisy May Cooper is unrecognisable in unearthed photo from teenage clubbing days as she admits her 'mad, bad, impulsive decisions' could have landed her in prison",/tvshowbiz/article-10364759/Daisy-Cooper-unrecognisable-unearthed-photo-teenage-years.html,"Daisy May Cooper has spoken candidly about her teenage years in new memoir Don't Laugh, It'll Only Encourage Her.",2022-01-03 14:26:43,Joanna Crawley For Mailonline
'Anyone got any tips for the dreaded witching hour?' Millie Mackintosh shares snap with baby Aurelia and asks followers for advice on settling her newborn,/tvshowbiz/article-10364667/Millie-Mackintosh-shares-sweet-snap-newborn-Aurelia-asks-followers-advice.html,"Millie Mackintosh , 32, took to Instagram on Monday to ask her 1.4 million followers for some advice regrading 'the dreaded witching hour' and getting her baby to settle at night.",2022-01-03 14:58:50,Ellen Coughlan
Izabel Goulart shows off her pert bottom - compete with tan lines in a tiny thong bikini as she strikes a pose for a sexy photoshoot in St. Barts,/tvshowbiz/article-10364709/Izabel-Goulart-flaunts-supermodel-figure-pert-derri-tiny-thong-bikini.html,"Izabel Goulart, 37, flashed her tan lines in a tiny bikini as she got back to work and struck a pose on the beach on Sunday.",2022-01-03 15:12:45,Laura Parkin For Mailonline
Willie Garson's son Nathen shares a hilarious snap of his late father as he reminisces on difficult 2021: 'Kiss my butt!',/tvshowbiz/article-10364901/Willie-Garsons-son-Nathen-shares-hilarious-snap-late-father-reminisces-difficult-2021.html,Nathen shared a hilarious throwback photo of his late father dropping his pants to show off a pair of boxers  as he ushered in a new year on Instagram.,2022-01-03 15:19:23,Tracy Wright For Dailymail.com
"Kate Garraway looks in good spirits as she enjoys a carousel ride at Winter Wonderland with children Darcey, 15, and William, 12, after receiving MBE for broadcasting services ",/tvshowbiz/article-10364751/Kate-Garraway-enjoys-family-trip-Winter-Wonderland-children-Darcey-15-William-12.html,"The Good Morning Britain presenter, 54, spent some quality time with her kids, who were also joined by some of their friends, as they celebrated the New Year.",2022-01-03 15:24:49,Sean O'grady For Mailonline
Halsey shares sweet snaps and videos of son Ender to her Instagram: 'Can't wait for a year full of YOU!',/tvshowbiz/article-10364805/Halsey-shares-sweet-snaps-videos-son-Ender-wait-year-YOU.html,"She welcomed son Ender in July 2021. And six months later, Halsey shared an adorable slideshow of her little one as she gushed that she 'can't wait for a year full of YOU!'",2022-01-03 15:25:34,Sarah Sotoodeh For Dailymail.com
Rylan Clark's estranged husband Dan Neal to launch dating show called Dates With Mates following the breakdown of his marriage to the presenter,/tvshowbiz/article-10364711/Rylan-Clarks-ex-husband-Dan-Neal-set-launch-dating-called-Dates-Mates.html,"The producer, 42, is allegedly excited to 'play cupid' on the new BBC Studios UKTV W show.",2022-01-03 15:34:25,Ella Hodson
John and Toni Terry enjoy a £1350 bottle of wine before they wind down lavish festive break in Switzerland and head back to the UK,/tvshowbiz/article-10364825/John-Toni-Terry-enjoy-1350-bottle-wine-wind-lavish-break-Switzerland.html,John and Toni Terry brought the curtain down on their festive break in Switzerland by indulging in a £1350 bottle of wine this week.,2022-01-03 15:43:36,Eve Buckland For Mailonline
Davina McCall turns up the glamour with showstopping ensembles and different hair coiffures as she returns to The Masked Singer panel ,/tvshowbiz/article-10364843/Davina-McCall-turns-glamour-stunning-ensembles-returns-Masked-Singer-panel.html,"The 54-year-old presenter ensured she made quite the entrance for the show's comeback on Saturday, looking every inch the slick TV star as she donned a £1,110 sequin fringe side midi dress from NARCES.",2022-01-03 15:45:00,Millie Payne For Mailonline
Jamie Redknapp wraps up in a padded jacket and scarf as he enjoys a family stroll with wife Frida and their baby son Raphael,/tvshowbiz/article-10364931/Jamie-Redknapp-enjoys-family-stroll-wife-Frida-baby-son-Raphael.html,"The footballer, 48, enjoyed a family stroll with his wife Frida and their baby son Raphael in West London on Monday.",2022-01-03 16:05:38,Sean O'grady For Mailonline
'My whole family was saved by a smoke alarm': Craig Charles reveals fire ripped through his home after Christmas garland was set alight by candle while he slept ,/tvshowbiz/article-10364969/Craig-Charles-reveals-fire-ripped-home-Christmas-garland-set-alight.html,Craig Charles has revealed a smoke alarm saved his family's life after a fire ripped through their home in the early hours of New Year's Eve.,2022-01-03 16:06:20,Eve Buckland For Mailonline
'The biggest thirst trap Netflix ever created': Queer Eye fans go WILD for Antoni Porowski's shirtless scenes in new series  ,/tvshowbiz/article-10364997/Queer-Eye-fans-WILD-Antoni-Porowskis-shirtless-scenes-new-series.html,"Queer Eye season six debuted on New Year's Eve, and there's one member of the Fab Five who's caught all the attention.",2022-01-03 16:11:48,Joanna Crawley For Mailonline
"'Why isn't she strapped in safely?' Hilary Duff SLAMMED as daughter Banks, three, is seen WITHOUT a car seat... sparking furious fan backlash",/tvshowbiz/article-10364963/Hilary-Duff-SLAMMED-daughter-Banks-three-seen-car-WITHOUT-car-seat.html,"Under current California law, children under the age of eight must be secured in a car seat or booster seat in the back seat.",2022-01-03 16:13:06,George Stark For Dailymail.com
Luann de Lesseps basks in the sun in tiny string bikini as she continues her beach getaway to Tulum... after her ex Tom D'Agostino got engaged on their fifth wedding anniversary ,/tvshowbiz/article-10364921/Luann-Lesseps-basks-sun-tiny-string-bikini-continues-beach-getaway-Tulum.html,"The reality star, 56, was spotted frolicking on the beaches of the idyllic Mexican hotspot in an itty bitty black bikini.",2022-01-03 16:21:57,Christine Rendon
"MTV's The Challenge star Darrell Taylor arrested for public intoxication at Burbank 
 apartment complex",/tvshowbiz/article-10364999/MTVs-Challenge-star-Darrell-Taylor-arrested-public-intoxication-Burbank-apartment.html,The 42-year-old LB4LB Fitness owner-trainer previously quit drinking in 2017 after getting drunk on a plane and being eliminated off The Challenge XXX: Dirty 30 in the first episode,2022-01-03 16:24:37,Cassie Carpenter For Dailymail.Com
Pixie Lott showcases her toned figure in blue swimsuit as she shows off her DJ skills during Maldives getaway with friends,/tvshowbiz/article-10364799/Pixie-Lott-showcases-toned-figure-blue-swimsuit-shows-DJ-skills.html,Pixie Lott is having the time of her life as she shared a slew of fun-filled videos to Instagram on Monday.,2022-01-03 16:29:51,Ellen Coughlan For Mailonline
Vicki Gunvalson calls her ex-fiance Steve Lodge a 'fame whore' as he announces engagement to Orange County teacher... just THREE MONTHS after they ended five-year relationship ,/tvshowbiz/article-10365069/Vicki-Gunvalsons-ex-fiance-Steve-Lodge-engaged-OC-teacher-THREE-MONTHS-split.html,"The former police officer, who ran for governor of California in the recent Gavin Newsom recall election, popped the question to Orange County teacher Janis Carlson before Christmas.",2022-01-03 16:37:13,Tracy Wright For Dailymail.com
Suki Waterhouse looks incredible in bikini bottoms and sheer beach dress as she sets pulses racing in a slew of sizzling snaps from tropical getaway,/tvshowbiz/article-10364949/Suki-Waterhouse-sets-pulses-racing-slew-sizzling-snaps-tropical-getaway.html,Suki Waterhouse sets pulses racing in a slew of sizzling snaps which she shared to her Instagram on Monday.,2022-01-03 16:51:40,Ellen Coughlan For Mailonline
"Salma Hayek, 55, puts her killer curves on full display in an eye-popping leopard-print swimsuit as she kicks back for a poolside coffee",/tvshowbiz/article-10365019/Salma-Hayek-55-puts-killer-curves-display-eye-popping-leopard-print-swimsuit.html,"The Hollywood starlet, 55, did not hold back from putting on an eye-popping display for her just short of 20million Instagram followers, throwing a sexy pose as she kick backed with a poolside coffee.",2022-01-03 16:53:16,Millie Payne For Mailonline
'Thought I was back in the jungle!': Mark Wright eats a giant BUG while on holiday with wife Michelle Keegan in Mexico,/tvshowbiz/article-10365035/Mark-Wright-eats-BUG-holiday-wife-Michelle-Keegan-Mexico.html,Mark Wright reminisced on his time in the jungle as he ate a bug while on holiday with his wife Michelle Keegan in Mexico on Monday. ,2022-01-03 16:55:25,Ella Hodson For Mailonline
Julia Fox hangs out on Kanye West's hotel balcony in Miami following dinner date... as insiders reveal they are dating: 'They're kind of kindred spirits',/tvshowbiz/article-10364987/Julia-Fox-hangs-Kanye-Wests-hotel-balcony-Miami-following-dinner-date.html,"She was seen dining with Kanye West on Saturday night in Miami at Carbone restaurant. And one day later, actress Julia Fox was spotted on the balcony on the rapper's hotel room in the Florida city.",2022-01-03 17:12:32,Sarah Sotoodeh
No hard feelings! The Bachelorette's Michelle Young spends New Year's Eve with fiancé Nayte Olukoya AND her ex Joe Coleman,/tvshowbiz/article-10364909/The-Bachelorette-star-Michelle-Young-spends-New-Years-fianc-Nayte-Olukoya-ex-Joe-Coleman.html,"The Bachelorette's Michelle Young, 28, and her fiancé Nayte Olukoya, 27, brought in the New Year with a reunion with her ex Joe Coleman. The elementary school teacher posted the selfie.",2022-01-03 17:29:54,Janelle Ash For Dailymail.Com
Tracee Ellis Ross recalls emotional final week of working on Black-ish and filming with her 'friend' Michelle Obama: 'We had a ball' ,/tvshowbiz/article-10365181/Tracee-Ellis-Ross-recalls-emotional-final-week-working-Black-ish.html,"The daughter of Diana Ross, 49, said she frequently cried on the set to the point her co-star Anthony Anderson took notice.",2022-01-03 17:33:18,Christine Rendon For Dailymail.com
Whoopi Goldberg misses The View after testing positive for COVID-19... but Joy Behar says her symptoms have been mild since she's 'vaxxed and boosted',/tvshowbiz/article-10365217/Whoopi-Goldberg-tests-positive-COVID-19-misses-View.html,"Goldberg's co-host Joy Behar revealed the news to viewers, assuring them: 'Since she's vaxxed and boosted, her symptoms have been very, very mild.'",2022-01-03 17:48:38,George Stark For Dailymail.com
"Ricki Lake is married! Beaming star, 53, ties the knot with Ross Burningham at a picturesque seaside ceremony",/tvshowbiz/article-10365221/Ricki-Lake-ties-knot-fianc-Ross-Burningham-picturesque-seaside-ceremony.html,Actress Ricki Lake tied the knot with her fiancé Ross Burningham on Sunday at a stunning cliffside ceremony.,2022-01-03 17:56:14,Caitlyn Becker For Dailymail.com
Emily Atack rings in 2022 with a flurry of stunning throwback snaps from the past year as upbeat star moves on from Jack Grealish fiasco,/tvshowbiz/article-10365063/Emily-Atack-rings-2022-flurry-stunning-throwback-snaps-past-year.html,Emily Atack rang in the New Year with a series of stunning snaps on Sunday. ,2022-01-03 17:56:41,Laura Parkin For Mailonline
"Ayyy it's The Fonz on TikTok! Henry Winkler, 76, shows off his dance moves in adorable viral challenge with his grandchildren",/tvshowbiz/article-10365255/Henry-Winkler-76-shows-dance-moves-adorable-TikTok-challenge-grandchildren.html,"The 76-year-old actor got into formation with a few of his grandkids and performed a hilarious, 15-second routine to the Pussycat Dolls' song When I Grow Up.",2022-01-03 18:05:01,Tracy Wright For Dailymail.com
"Big Daddy Weave bassist Jay Weaver dies, age 42, due to complications with COVID-19",/tvshowbiz/article-10365249/Big-Daddy-Weave-bassist-Jay-Weaver-dies-age-42-complications-COVID-19.html,Jay suffered from many health problems including diabetes and a disease which lead to the amputation of both his feet in 2016,2022-01-03 18:16:35,Cassie Carpenter For Dailymail.Com
Emily in pink! Lily Collins wears a sweeping tiered dress for Glamour shoot with co-star Ashley Park as they discuss their off-screen friendship,/tvshowbiz/article-10365129/Lily-Collins-dons-oversized-frilly-pink-dress-Glamour-shoot-Emily-Paris-Ashley-Park.html,The 32-year-old looked sensational as she flashed her legs in an unmissable frilly pink dress for her latest photoshoot for Glamour's January 2022 issue.,2022-01-03 18:19:38,Callum Wells For Mailonline
'How I see myself is what matters the most:' Love Island star Siannise Fudge hits back at  body shamers after being told to 'eat something' following concerns about her lean physique,/tvshowbiz/article-10365161/Siannise-Fudge-hits-online-body-shamers-following-concerns-appearance.html,"The former Love Island star, 27, sparked concern from her fans when she shared a photo of her in a gold satin dress that accentuated her slender frame.",2022-01-03 18:36:43,Milly Veitch For Mailonline
